num,name,loc1,loc2,lat,long,X,Y
102,망원역 1번출구 앞,마포구,서울특별시 마포구 월드컵로 72,37.5556488,126.9106293,6097469.29807,4590821.69512
103,망원역 2번출구 앞,마포구,서울특별시 마포구 월드컵로 79,37.55495071,126.9108353,6097390.42760,4590851.50063
104,합정역 1번출구 앞,마포구,서울특별시 마포구 양화로 59,37.55062866,126.9149857,6096796.89509,4591524.13713
105,합정역 5번출구 앞,마포구,서울특별시 마포구 양화로 48,37.55000687,126.9148254,6096739.19565,4591492.31677
106,합정역 7번출구 앞,마포구,서울특별시 마포구 독막로 4,37.54864502,126.9128265,6096673.12468,4591142.84805
107,신한은행 서교동지점,마포구,서울특별시 마포구 월드컵북로 35,37.55751038,126.9185028,6097371.84165,4592172.17058
108,서교동 사거리,마포구,서울특별시 마포구 양화로 93,37.55274582,126.9186173,6096880.49957,4592156.43625
109,제일빌딩 앞,마포구,서울특별시 마포구 어울마당로 26,37.54769135,126.9199829,6096313.67535,4592350.95862
111,상수역 2번출구 앞,마포구,서울특별시 마포구 와우산로 40,37.54787064,126.9235306,6096202.10516,4592954.81937
112,극동방송국 앞,마포구,서울특별시 마포구 와우산로 56,37.54920197,126.9232025,6096350.29148,4592908.93497
113,홍대입구역 2번출구 앞,마포구,서울특별시 마포구 양화로 165,37.5574379,126.9238205,6097170.04296,4593074.67037
114,홍대입구역 8번출구 앞,마포구,서울특별시 마포구 양화로18길 3,37.55706024,126.9244232,6097109.38023,4593174.24852
115,마스타 빌딩 앞,서대문구,서울특별시 서대문구 연희로 7,37.55893326,126.9271164,6097202.50062,4593645.46623
116,일진아이윌아파트 옆,서대문구,서울특별시 서대문구 동교로 290,37.56454086,126.9270706,6097777.78875,4593678.89747
117,홍은사거리,서대문구,마포구 서강로1길 30 ,37.59115982,126.94133,6099981.61564,4596295.14039
118,광흥창역 2번출구 앞,마포구,서울특별시 마포구 독막로 지하165,37.54773331,126.9317627,6095886.51397,4594352.24456
119,서강나루 공원,마포구,서울특별시 마포구 창전로 30,37.54528427,126.9310532,6095661.88911,4594213.61405
120,신수동 사거리,마포구,서울특별시 마포구 토정로 211,37.54524231,126.9341126,6095545.44735,4594733.13668
121,마포소방서 앞,마포구,서울특별시 마포구 창전로 76,37.54976654,126.9331741,6096042.88985,4594607.04709
122,신성기사식당 앞,마포구,서울특별시 마포구 독막로 223-1,37.54745865,126.9383774,6095615.98931,4595474.22363
123,문화촌 공원,서대문구,서울특별시 서대문구 홍제동 277-23,37.59432983,126.9473877,6100085.72934,4597347.28894
124,서강대 정문 건너편,마포구,서울특별시 마포구 서강로16길 72,37.55113983,126.9369888,6096043.72336,4595265.35772
125,서강대 남문 옆,마포구,서울특별시 마포구 백범로 35,37.54948425,126.9389496,6095802.39912,4595586.38695
126,서강대 후문 옆,마포구,서울특별시 마포구 대흥로 122,37.55041122,126.9438477,6095717.82007,4596425.69853
127,현대벤처빌 앞,마포구,서울특별시 마포구 백범로 10,37.5535202,126.9369507,6096288.78515,4595276.39745
128,신촌역(2호선) 1번출구 옆,서대문구,서울특별시 서대문구 연세로 3-5,37.55549622,126.9363403,6096513.39660,4595187.20438
129,신촌역(2호선) 6번출구 옆,마포구,서울특별시 마포구 신촌로 106,37.55505371,126.9375687,6096423.13757,4595392.68643
130,신촌역(2호선) 7번출구 앞,마포구,서울특별시 마포구 신촌로 94,37.55485916,126.9361572,6096454.89066,4595151.40917
131,증산2교,서대문구,서울특별시 서대문구 증가로 264,37.5841713,126.9111023,6100366.51469,4591111.76521
133,해담는다리,서대문구,서울특별시 서대문구 불광천길 150,37.58203125,126.9089966,6100224.46572,4590738.76782
134,연세로 명물길,서대문구,서울특별시 서대문구 명물길 33,37.55789185,126.9380798,6096694.96140,4595500.38081
135,명물길 원형무대 앞,서대문구,서대문구 창천동 31-69,37.5591011,126.9391785,6096778.55360,4595695.95417
137,신촌기차역입구 교차로,서대문구,서울특별시 서대문구 연세로2다길 58,37.55681229,126.9431839,6096397.63477,4596359.87091
138,신촌동 제1공영주차장 앞,서대문구,서울특별시 서대문구 증가로 264,37.5591774,126.9345245,6096956.59851,4594905.72502
139,연세대 정문 건너편,서대문구,서울특별시 서대문구 연세로 42,37.55986404,126.9344177,6097030.77593,4594892.62098
140,이화여대 후문,서대문구,서울특별시 서대문구 연세로 50-1,37.560009,126.9407349,6096814.56401,4595967.09845
141,연대 대운동장 옆,서대문구,서울특별시 서대문구 연세로 50,37.56238174,126.9326477,6097353.13000,4594610.39198
142,아현역 4번출구 앞,마포구,서울특별시 마포구 아현동 329-15,37.55720139,126.9556656,6095980.42693,4598484.63306
143,공덕역 2번출구,마포구,서울특별시 마포구 공덕동 257-88,37.54457855,126.9502182,6094886.72593,4597465.81786
144,공덕역 8번출구,마포구,서울특별시 마포구 공덕동 438-5,37.5435791,126.9513245,6094743.71581,4597646.57471
145,공덕역 5번출구,마포구,서울특별시 마포구 공덕동 237-9,37.54425049,126.9516373,6094801.02869,4597704.70112
146,마포역 2번출구 뒤,마포구,서울특별시 마포구 도화동 555-2,37.53993607,126.9458237,6094572.44170,4596684.47018
147,마포역 4번출구 뒤,마포구,서울특별시 마포구 도화동 292-29,37.53927231,126.9459152,6094501.08937,4596695.12923
148,용강동 주민센터 앞,마포구,서울특별시 마포구 용강동 234-1,37.54234695,126.9430237,6094922.15802,4596226.25785
150,서강대역 2번출구 앞,마포구,서울특별시 마포구 노고산동 112-13,37.55295563,126.9343414,6096326.53230,4594828.87446
153,성산2교 사거리,마포구,서울특별시 마포구 성산동 54-17,37.56469727,126.9126129,6098321.58395,4591225.19991
154,마포구청역,마포구,서울특별시 마포구 망원동 477-23,37.56090927,126.9054947,6098194.31315,4589989.09129
155,가좌역1 번출구 뒤,마포구,서울특별시 마포구 성산동123-29,37.56829453,126.9150467,6098600.44688,4591664.81786
156,서울서부지방법원 앞,마포구,서울특별시 마포구 공덕동 105-11,37.54933167,126.9549179,6095201.34677,4598299.86790
157,애오개역 4번출구 앞,마포구,서울특별시 마포구 아현동 607-1,37.5530014,126.9566879,6095512.53490,4598627.75140
159,이대역 4번 출구,서대문구,서울특별시 서대문구 대현동 60-11,37.55695343,126.9463425,6096296.45362,4596897.77826
160,북아현동 가구거리,서대문구,서울특별시 서대문구 북아현동 251-78,37.55754852,126.9593811,6095879.88992,4599119.00549
161,무악재역1번 출구,서대문구,서울특별시 서대문구 통일로 380-4,37.58224487,126.9506455,6098729.55664,4597813.49931
162,봉원고가차도 밑,서대문구,서울특별시 서대문구 대신동 143-1,37.56526947,126.9462433,6097151.76461,4596941.75737
163,명지전문대학교 정문 앞,서대문구,서울특별시 서대문구 홍은동 산25-3,37.58369827,126.9249649,6099813.83136,4593461.46740
164,북가좌1동 주민센터,서대문구,서울특별시 서대문구 북가좌동 477-1,37.57447815,126.9100494,6099414.49405,4590862.03624
165,중앙근린공원,서대문구,서울특별시 서대문구 북가좌동 470-1,37.57513809,126.9139404,6099340.19733,4591527.28246
166,가재울 초등학교,서대문구,서울특별시 서대문구 연희동 530,37.57381821,126.9192352,6099012.36043,4592416.43021
167,연가초등학교 옆,서대문구,서울특별시 서대문구 북가좌동 70-119,37.57946014,126.9171295,6099665.78297,4592100.27714
169,북가좌 삼거리,서대문구,서울특별시 서대문구 북가좌동 400,37.57300186,126.9077988,6099345.64858,4590469.24463
170,DMC파크뷰자이아파트 302동 앞,서대문구,서울특별시 서대문구 남가좌동 124,37.57311249,126.9224472,6098823.12026,4592956.61104
171,임광빌딩 앞,서대문구,미근동 317-1,37.56472397,126.9672775,6096326.34257,4600514.34021
173,서대문역 8번출구 앞,서대문구,서울특별시 서대문구 충정로2가 138,37.56477737,126.9661484,6096373.15153,4600322.66758
175,홍연2교옆,서대문구,서울특별시 서대문구 홍은동 387-16,37.57806778,126.9308853,6099022.33254,4594425.79476
176,명지대학교 도서관,서대문구,서울특별시 서대문구 거북골로 34,37.58109665,126.9240265,6099581.96874,4593283.15324
177,북가좌 초등학교,서대문구,서울특별시 서대문구 거북골로19길 20,37.57767487,126.9098053,6099749.98641,4590844.07245
178,증산3교 앞,서대문구,서울특별시 서대문구 북가좌동 352-9,37.57987595,126.9063492,6100100.60931,4590273.74180
179,가좌역 4번출구 앞,서대문구,서울특별시 서대문구 남가좌동 293-3 ,37.56912231,126.9147949,6098694.23578,4591628.15862
180,충정로역 7번출구 아래,서대문구,서울특별시 서대문구 충정로3가 56-1,37.55996704,126.9624634,6096014.89786,4599660.86998
181,망원초록길 입구,마포구,서울특별시 마포구 마포나루길 467,37.55134201,126.9026718,6097320.09634,4589439.16557
182,망원2빗물펌프장 앞,마포구,서울특별시?마포구?동교로?8,37.5513649,126.9030609,6097308.21160,4589505.36900
183,하늘채코오롱아파트 건너편,마포구,서울특별시 마포구 연남로 30,37.56516647,126.9193955,6098122.00441,4592380.13252
184,7번가피자 서교망원점,마포구,서울특별시 마포구 월드컵로 119,37.55894852,126.907753,6097911.54779,4590357.87241
185,마포 신수공원 앞,마포구,서울특별시 마포구 현석동 106-32,37.54254532,126.9342957,6095262.67834,4594744.32889
186,월드컵공원,마포구,서울특별시 마포구 하늘공원로 108-1,37.56396484,126.8982086,6098772.19266,4588775.36044
188,홍은동 정원여중 입구,서대문구,서울특별시 서대문구 연희로37안길 51,37.58638763,126.9351273,6099719.00356,4595206.86815
191,서우빌딩,서대문구,서울특별시 서대문구 응암로 66,37.57889175,126.9107361,6099840.43200,4591010.95985
192,연서어린이공원,서대문구,서울특별시 서대문구 연희동 519-7,37.57222748,126.9230652,6098710.09160,4593055.06364
194,증산교 앞,서대문구,서울특별시 서대문구 불광천길 36,37.57731628,126.9029694,6099962.15987,4589681.49453
195,모래내고가차도,서대문구,서울특별시 서대문구 연희동 446-76,37.56765747,126.9178085,6098434.58242,4592128.99722
196,연희교차로 인근,서대문구,서울특별시 서대문구 홍제천로 48,37.56612015,126.9258957,6097982.22919,4593490.94769
198,충정2교,서대문구,서울특별시 서대문구 충정로3가 155-4,37.5621376,126.9637756,6096189.36873,4599899.86825
199,서울 월드컵 경기장,마포구,서울특별시 마포구 성산동 515,37.56684494,126.8964462,6099130.49698,4588497.66484
200,국회의원회관,영등포구,서울특별시 영등포구 의사당대로 1,37.52841568,126.9139175,6094565.06820,4591177.60996
201,진미파라곤 앞,영등포구,서울특별시 영등포구 국회대로76길 10,37.53123856,126.9213333,6094581.43597,4592458.18232
202,국민일보 앞,영등포구,서울특별시 영등포구 여의공원로 101,37.52881622,126.92453,6094216.20838,4592983.19371
203,국회의사당역 3번출구 옆,영등포구,서울특별시 영등포구 국회대로 지하758,37.5280571,126.9187012,6094352.70001,4591987.38639
204,국회의사당역 5번출구 옆,영등포구,서울특별시 영등포구 의사당대로 8,37.52816391,126.9170227,6094425.27985,4591703.09331
205,산업은행 앞,영등포구,서울특별시 영등포구 의사당대로 97,37.52626419,126.9205093,6094102.88188,4592281.13712
206,KBS 앞,영등포구,서울특별시 영등포구 여의공원로 13,37.52466583,126.9180222,6094030.80579,4591846.74094
207,여의나루역 1번출구 앞,영등포구,서울특별시 영등포구 여의동로 지하343,37.52715683,126.9319,6093775.49849,4594223.12432
209,유진투자증권빌딩 앞,영등포구,서울특별시 영등포구 국제금융로 24,37.52461243,126.9278336,6093664.61682,4593513.17561
211,여의도역 4번출구 옆,영등포구,서울특별시 영등포구 국회대로68길 7,37.52222824,126.9246368,6093538.22731,4592952.22067
212,여의도역 1번출구 옆,영등포구,서울특별시 영등포구 의사당대로 88,37.5213623,126.9234619,6093492.84771,4592746.13922
213,KT앞,영등포구,서울특별시 영등포구 여의대로 38,37.52190781,126.9189529,6093714.49922,4591984.21973
214,금융감독원 앞,영등포구,서울특별시 영등포구 여의대로 38,37.5230217,126.9208374,6093759.13956,4592312.66641
215,여의도고교 앞,영등포구,서울특별시 영등포구 국제금융로7길 37,37.52483749,126.934906,6093427.50370,4594716.75190
217,NH농협은행 앞,영등포구,서울특별시 영등포구 국제금융로8길 2,37.52207947,126.9303665,6093312.19718,4593924.71151
219,롯데캐슬엠파이어 옆,영등포구,서울특별시 영등포구 의사당대로 127,37.52069473,126.9258347,6093337.23978,4593144.30453
220,미성아파트 A동 앞,영등포구,서울특별시 영등포구 의사당대로 110,37.5193634,126.9260483,6093193.14342,4593170.65507
221,여의도초교 앞,영등포구,서울특별시 영등포구 여의대방로 439,37.52267456,126.9377899,6093099.90668,4595190.85663
222,시범아파트버스정류장 옆,영등포구,서울특별시 영등포구 63로 45,37.51943588,126.9375992,6092775.27587,4595134.32865
223,진주아파트상가 앞,영등포구,서울특별시 영등포구 국제금융로 108-6,37.51931381,126.9331665,6092926.01765,4594379.95606
224,롯데캐슬 앞,영등포구,서울특별시 영등포구 국제금융로 86,37.5200882,126.9323654,6093034.79043,4594249.57554
225,앙카라공원 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51736832,126.9292526,6092870.99154,4593700.25636
226,샛강역 1번출구 앞,영등포구,서울특별시 영등포구 의사당대로 지하166,37.51776505,126.9284134,6092942.49976,4593560.60755
227,양평2나들목 보행통로 입구,영등포구,서울특별시 영등포구 양화동 17-4,37.54466629,126.8883591,6097161.70486,4586961.08214
228,선유도역 3번출구 앞,영등포구,서울특별시 영등포구 양평동4가 202-1,37.53845978,126.8945084,6096303.08265,4587957.95695
229,양평1 보행육교 앞,영등포구,서울특별시 영등포구 양평동4가 20-4,37.53587341,126.8921814,6096124.21889,4587543.78723
230,영등포구청역 1번출구,영등포구,서울특별시 영등포구 당산로 111-2,37.52463531,126.8962174,6094828.60677,4588144.40334
231,남부고용노동지청 남측,영등포구,서울특별시 영등포구 양평동1가 115-2,37.52450562,126.8918228,6094976.65830,4587397.67072
232,양평우림 이비즈센타 앞,영등포구,서울특별시 영등포구 양평동3가 14-1,37.52565002,126.8878174,6095240.45919,4586726.67788
233,양평1동 YP센터 앞,영등포구,서울특별시 영등포구 양평동3가 60-1,37.52848816,126.8916473,6095389.74305,4587397.80861
234,영등포구민체육센터 앞,영등포구,서울특별시 영등포구 신길동 399 ,37.50046158,126.9058456,6092004.24482,4589596.80395
235,신길동 우리은행 옆,영등포구,서울특별시 영등포구 신길동 250-4 ,37.50456619,126.9102325,6092262.12502,4590372.82233
236,문래동자이아파트 앞,영등포구,서울특별시 영등포구 문래동3가 68-1,37.51615524,126.8946152,6094021.33000,4587808.69313
237,보라매 두산위브 건너편,동작구,서울특별시 영등포구 신길동 4490 ,37.49651337,126.9148026,6091269.97373,4591088.32963
238,제2구민체육센타 앞,영등포구,서울특별시 영등포구 당산동4가 96-2,37.52638626,126.9027557,6094767.46297,4589267.30067
239,유스호스텔 앞,영등포구,서울특별시 영등포구 영등포동7가 58-2,37.5258522,126.9032822,6094693.56383,4589352.67492
240,문래역 4번출구 앞,영등포구,서울특별시 영등포구 문래동3가 55-12 ,37.51873779,126.8955765,6094249.77886,4587991.29407
241,신길우성1차아파트 앞 공원,영등포구,서울특별시 영등포구 도림동 255-2 ,37.50501633,126.8985367,6092739.13454,4588390.25171
242,신길선원가와인아파트 앞,영등포구,서울특별시 영등포구 신길동 215-28 ,37.51093292,126.9102249,6092913.36722,4590419.48398
243,이앤씨드림타워 앞,영등포구,서울특별시 영등포구 양평동3가 48-1,37.52708435,126.8913803,6095256.20061,4587341.96408
244,영등포삼환아파트 앞,영등포구,서울특별시 영등포구 영등포동8가 82-4 ,37.53007889,126.9057083,6095036.42418,4589796.16875
245,삼성생명 당산사옥 앞,영등포구,서울특별시 영등포구 당산동4가 35-24 ,37.52826309,126.8966293,6095184.02174,4588241.52918
247,당산역 10번출구 앞,영등포구,서울특별시 영등포구 당산동5가 14-4,37.53368759,126.9021072,6095537.23866,4589211.85630
248,초원아파트 앞,영등포구,서울특별시 영등포구 여의도동8-13,37.53105545,126.9242096,6094457.07342,4592945.42983
249,여의도중학교 옆,영등포구,서울특별시 영등포구 여의도동 8,37.52434921,126.9361191,6093332.87622,4594919.31003
250,대림아파트 사거리,영등포구,서울특별시 영등포구 신길동 249,37.50764084,126.9230804,6092102.92574,4592578.55690
251,서울지방병무청 버스정류장,영등포구,서울특별시 영등포구 신길동853,37.50449371,126.9219513,6091822.54327,4592363.05366
252,보라매역4번출구,영등포구,서울특별시 영등포구 신길동4884,37.49982834,126.9199448,6091419.23854,4591986.99744
253,신풍역 5번출구 인근,영등포구,서울특별시 영등포구 신길동3596,37.5006485,126.9095154,6091887.99463,4590221.46252
254,도림신협 앞,영등포구,서울특별시 영등포구 신길동263-76,37.50380325,126.9034195,6092435.25979,4589210.08707
255,도림사거리,영등포구,서울특별시 영등포구 신길동373-1,37.50657272,126.9011307,6092802.61884,4588842.39604
256,동아에코빌입구,영등포구,서울특별시 영등포구 도림동 159-70,37.50947571,126.8992996,6093166.67207,4588553.44667
258,신길역3번출구,영등포구,서울특별시 영등포구 영등포동1가35,37.51769257,126.914299,6093454.58282,4591162.17580
259,대방역6번출구,영등포구,서울특별시 영등포구 신길동1368,37.51359177,126.9259338,6092606.72260,4593108.03473
260,여의도 마리나선착장 앞,영등포구,서울특별시 영등포구 여의서로 160,37.53365707,126.9121628,6095165.33617,4590918.74772
262,영문초등학교 사거리,영등포구,서울특별시 영등포구 문래로 56,37.51992798,126.889183,6094606.17042,4586915.29678
263,근로자회관 사거리,영등포구,서울특별시 영등포구 선유로 34,37.51715088,126.8886261,6094343.08905,4586799.86613
264,교보생명보험 앞,영등포구,서울특별시 영등포구 영등포로 96,37.52193069,126.8916168,6094721.29192,4587343.34863
265,영등포유통상가 사거리,영등포구,서울특별시 영등포구 영등포로 124,37.52113342,126.8965378,6094459.15723,4588172.46801
266,영등포청과시장 사거리,영등포구,서울특별시 영등포구 영등포로 177,37.52029419,126.9011917,6094202.44691,4588956.10120
267,삼성화재 사옥 옆,영등포구,서울특별시 영등포구 양평로 76,37.53596115,126.8983002,6095909.02103,4588582.72053
268,그랜드컨벤션센터 앞,영등포구,서울특별시 영등포구 양평로 58,37.53471756,126.9000015,6095719.64846,4588862.15886
270,증권거래소후문교차로,영등포구,서울특별시 영등포구 여의나루로 76,37.52234268,126.9271011,6093459.28275,4593371.78597
271,샛강생태공원방문자센터 앞,영등포구,서울특별시 영등포구 여의동로 48,37.51896286,126.9216156,6093315.29579,4592414.53129
272,당산육갑문,영등포구,서울특별시 영등포구 당산로52길 3,37.53533936,126.9036789,6095648.38015,4589490.97246
274,영등포역지하쇼핑센타 5번출구,영등포구,서울특별시 영등포구 경인로 846,37.51626968,126.9068604,6093582.75822,4589888.27018
275,신동아아파트,영등포구,서울특별시 영등포구 선유서로 76,37.52222061,126.885582,6094972.41044,4586321.62006
276,SK 영등포주유소,영등포구,서울특별시 영등포구 경인로112길 1,37.51828384,126.9126358,6093576.22713,4590884.13472
277,영등포뉴타운지하상가 2번게이트,영등포구,서울특별시 영등포구 영중로 22,37.52011871,126.9051666,6094038.43437,4589629.58787
278,쌍용플레티넘오피스텔,영등포구,서울특별시 영등포구 도영로 18,37.50793076,126.8952332,6093158.52417,4587851.51383
279,영등포 푸르지오 아파트,영등포구,서울특별시 영등포구 도신로29길 28,37.51322937,126.9044647,6093360.15404,4589458.63493
280,양평동6차현대아파트 앞,영등포구,양평동 3가 80-9,37.53210068,126.8944397,6095656.23948,4587898.71905
281,신동아아파트 앞,영등포구,가마산로 311 앞 복개천 보도,37.49824142,126.8939819,6092214.84973,4587565.74022
282,신한은행 대림동지점,영등포구,시흥대로 617,37.48752975,126.9048767,6090718.01691,4589334.24367
283,아크로타워 스퀘어(영등포시장),영등포구,영등포구 영등포동7가 3-2,37.52251816,126.9072189,6094208.24531,4589996.03316
284,센트럴 푸르지오 시티 앞,영등포구,문래로 180,37.51821136,126.9022293,6093951.49175,4589116.59111
285,대림3동사거리(하나은행),영등포구,가마산로 343,37.49985886,126.8972397,6092259.98140,4588131.03198
286,우성아파트 교차로,영등포구,대림로 153 ,37.49457169,126.8997498,6091627.14298,4588517.09921
287,영등포전화국사거리 (서강어린이공원),영등포구,영등포동8가 29-1,37.52576828,126.9057388,6094594.78585,4589769.09099
288,쌍용예가(구청별관),영등포구,당산로31길 32 서측(구청별관 주변),37.52809906,126.8933868,6095286.21329,4587690.05056
289,대림3동사거리,영등포구,가마산로 352 커피베이 앞,37.49980927,126.8980026,6092226.78852,4588260.17122
290,당산동 SK V1 빌딩,영등포구,영등포구 당산동4가 89-1,37.5315094,126.8978272,6095471.65933,4588469.14823
291,문래동 하이테크 시티,영등포구,영등포구 문래동3가 55-21,37.51385117,126.89888,6093629.15117,4588515.21135
292,영일 어린이공원,영등포구,영등포구 영등포동 647-3,37.51012039,126.904068,6093057.01013,4589367.86491
293,충북 미래관,영등포구,영등포구 당산동 121-258,37.52917099,126.9075775,6094875.04096,4590106.71888
295,영등포공원 분수대 앞,영등포구,영등포구 신길로 275,37.51481247,126.911705,6093255.53712,4590700.00838
296,KT플라자 영등포점,영등포구,영등포구 영중로 119,37.52630234,126.9053803,6094662.52799,4589712.22723
297,국회3문,영등포구,영등포구 여의동로 330,37.52863693,126.912674,6094633.35088,4590968.09412
298,KBS 연구동 건너편,영등포구,영등포구 여의도동 1-877,37.52750778,126.914299,6094458.22729,4591235.61783
299,여의도 순복음교회,영등포구,영등포구 여의도동 8,37.53179169,126.9224548,6094596.83514,4592652.80685
300,정동사거리,중구,서울특별시 중구 정동길 2-1,37.56805038,126.9692307,6096595.96965,4600870.74894
301,경복궁역 7번출구 앞,종로구,서울특별시 종로구 사직로 지하130,37.57579422,126.9714508,6097308.94717,4601304.49329
302,경복궁역 4번출구 뒤,종로구,서울특별시 종로구 사직로 지하130,37.57594681,126.9740601,6097229.22768,4601749.49007
303,광화문역 1번출구 앞,종로구,서울특별시 종로구 세종대로 지하189,37.57176971,126.9746628,6096778.71119,4601821.83324
306,광화문역 7번출구 앞,종로구,서울특별시 종로구 세종대로 지하172,37.57080841,126.9764328,6096615.33768,4602116.03846
307,서울역사박물관 앞,종로구,서울특별시 종로구 새문안로 55,37.56999969,126.9710999,6096727.49451,4601202.86215
308,광화문 S타워 앞,종로구,서울특별시 종로구 새문안로 82,37.56996918,126.973938,6096620.52824,4601685.48475
309,광화문역 6번출구 옆,종로구,서울특별시 종로구 세종대로 지하172,37.56996155,126.9761581,6096538.50690,4602063.17005
310,청계광장 옆,중구,서울특별시 중구 세종대로 137,37.56887817,126.9774704,6096379.32437,4602278.62814
314,국립현대미술관,종로구,서울특별시 종로구 삼청로 30,37.5797081,126.9808579,6097366.66579,4602933.24374
316,종각역 1번출구 앞,종로구,서울특별시 종로구 종로 47,37.57039642,126.9817886,6096377.05637,4603024.46233
318,광교사거리 남측,중구,서울특별시 중구 청계천로 30,37.56863403,126.9823151,6096176.90467,4603101.33119
320,을지로입구역 4번출구 앞,중구,서울특별시 중구 을지로 55,37.56622314,126.9835892,6095882.78816,4603300.75101
321,KEB 하나금융그룹 명동사옥 옆,중구,서울특별시 중구 을지로 66,37.56546402,126.9841385,6095784.74198,4603388.75606
322,명동성당 앞,중구,서울특별시 중구 명동길 74,37.56447601,126.986969,6095579.58626,4603863.42659
324,신세계백화점 본점 앞,중구,서울특별시 중구 퇴계로 77,37.56143188,126.9806976,6095496.98896,4602773.88709
326,안국역 5번출구 앞,종로구,서울특별시 종로구 율곡로 지하62,37.57624054,126.9861603,6096816.93094,4603810.67080
327,낙원상가 옆,종로구,서울특별시 종로구 삼일대로 428,37.57335663,126.9874649,6096473.14985,4604011.95674
328,탑골공원 앞,종로구,서울특별시 종로구 종로 99,37.57039642,126.9881897,6096142.70578,4604113.99285
329,청계2가 사거리 옆,종로구,서울특별시 종로구 청계천로 93,37.56848526,126.9878845,6095957.66585,4604048.24606
331,을지로2가 사거리 북측,중구,서울특별시 중구 을지로 79,37.56638336,126.9872055,6095766.74249,4603917.47613
332,을지로2가 사거리 남측,중구,중구 을지로2가 149-10 ,37.56599045,126.987793,6095704.87484,4604014.64912
334,종로3가역 2번출구 뒤,종로구,서울특별시 종로구 종로 지하129,37.5705986,126.9917908,6096031.58946,4604728.51044
335,종로3가역 15번출구 앞,종로구,서울특별시 종로구 종로 지하129,37.57019806,126.9912567,6096010.01931,4604634.69162
336,티마크 호텔 앞,중구,서울특별시 중구 충무로 15,37.5614624,126.9931107,6095044.91200,4604887.29864
337,창경궁 입구,종로구,서울특별시 종로구 창경궁로 185,37.57897949,126.9964752,6096720.86138,4605586.34586
338,세운스퀘어 앞,종로구,서울특별시 종로구 창경궁로 109,37.57095718,126.9971237,6095873.08026,4605639.13123
339,종로4가 사거리,종로구,서울특별시 종로구 종로 185,37.57106781,126.9981918,6095845.31599,4605821.81560
340,혜화동 로터리,종로구,서울특별시 종로구 창경궁로 271-1,37.58562851,127.000679,6097250.15006,4606349.77001
341,혜화역 3번출구 뒤,종로구,서울특별시 종로구 대학로 지하120,37.58156967,127.0017853,6096792.70721,4606509.13288
342,대학로 마로니에공원,종로구,서울특별시 종로구 대학로 105,37.57978439,127.002533,6096581.92330,4606623.68767
343,예일빌딩(율곡로) 앞,종로구,서울특별시 종로구 율곡로 238,37.57543182,127.004982,6096045.00666,4607009.61441
344,성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259,37.57403564,127.0067215,6095837.79747,4607295.90858
345,서울보증보험본사 앞,종로구,서울특별시 종로구 김상옥로 29,37.57330704,127.0007095,6095983.14608,4606266.67837
346,맥스타일 앞,중구,서울특별시 중구 마장로 3,37.56918335,127.0098801,6095223.23160,4607799.20037
347,동대문역사문화공원역 9번출구 앞,중구,서울특별시 중구 장충단로 지하230,37.56533051,127.007843,6094901.87085,4607424.45471
348,독립문역 사거리,종로구,서울특별시 종로구 교북동 10-1,37.57202911,126.9607849,6097312.74520,4599463.16030
349,사직동주민센터,종로구,서울특별시 종로구 사직로9길 5,37.57633209,126.9685898,6097468.65392,4600821.72129
351,청운초교 앞 삼거리,종로구,서울특별시 종로구 청운동 108-22,37.58507919,126.9706192,6098291.48511,4601230.04374
352,중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191,37.58341599,126.9852371,6097587.18658,4603705.14753
353,재동초교 앞 삼거리,종로구,서울특별시 종로구 재동 19,37.57938766,126.9849472,6097184.32233,4603626.85264
354,포르투갈 대사관 앞,종로구,서울특별시 종로구 창덕궁1길 3,37.57915497,126.9889603,6097013.72129,4604308.23519
355,서울사대부속초교 앞,종로구,서울특별시 종로구 연건동 178-3,37.57650757,127.0024567,6096248.01845,4606587.21256
356,KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65,37.57714462,127.0020599,6096328.00192,4606524.20066
358,성대입구 사거리,종로구,서울특별시 종로구 창경궁로 234,37.58250046,126.9985352,6097007.18503,4605962.34410
359,원남동사거리,종로구,서울특별시 종로구 율곡로 169,37.57606125,126.9976807,6096376.99517,4605770.66834
361,동묘앞역 1번출구 뒤,종로구,서울특별시 종로구 숭인동 81-39,37.57324219,127.0159073,6095419.58941,4608855.26621
362,청계8가 사거리,종로구,서울특별시 종로구 청계천로 407,37.57222366,127.0227051,6095065.54529,4610006.53278
363,신설동역 11번출구 뒤,종로구,서울특별시 종로구 숭인동 1311,37.57559204,127.02285,6095406.78600,4610055.28253
364,창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87,37.57933426,127.0150833,6096076.26237,4608758.39798
367,독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7,37.57384872,126.9586945,6097575.61476,4599120.91519
368,SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2,37.5692482,126.9805374,6096305.02180,4602803.22625
369,광화문 시민열린마당,종로구,서울특별시 종로구 세종로 76-5,37.57549286,126.9785004,6097020.32692,4602501.69963
